timestamp,temperature,humidity,wind_speed,pressure,rain
2025-02-08 06:00:00,25.9,62.0,51.1,1013.9,0.0
2025-02-08 07:00:00,25.5,61.0,50.8,1013.0,0.0
2025-02-08 08:00:00,25.0,66.0,50.0,1012.8,0.0
2025-02-08 09:00:00,24.6,67.0,51.5,1013.2,0.0
2025-02-08 10:00:00,24.0,69.0,49.7,1013.8,0.0
2025-02-08 11:00:00,23.6,68.0,47.2,1014.1,0.0
2025-02-08 12:00:00,23.1,69.0,45.4,1014.7,0.0
2025-02-08 13:00:00,23.0,69.0,43.2,1015.4,0.0
2025-02-08 14:00:00,22.8,71.0,41.8,1015.6,0.0
2025-02-08 15:00:00,22.6,72.0,41.4,1015.9,0.0
2025-02-08 16:00:00,22.3,72.0,41.0,1016.1,0.0
2025-02-08 17:00:00,22.2,72.0,41.0,1015.8,0.0
2025-02-08 18:00:00,22.0,73.0,42.1,1015.4,0.0
2025-02-08 19:00:00,22.1,73.0,40.3,1014.5,0.0
2025-02-08 20:00:00,22.0,73.0,40.7,1014.0,0.0
2025-02-08 21:00:00,21.7,74.0,40.3,1013.6,0.0
2025-02-08 22:00:00,21.7,74.0,43.2,1013.8,0.0
2025-02-08 23:00:00,21.9,73.0,40.0,1014.4,0.0
2025-02-09 00:00:00,22.1,72.0,45.4,1015.1,0.0
2025-02-09 01:00:00,23.2,68.0,44.6,1015.7,0.0
2025-02-09 02:00:00,23.7,67.0,47.9,1016.4,0.0
2025-02-09 03:00:00,24.4,64.0,50.4,1016.8,0.0
2025-02-09 04:00:00,24.4,66.0,50.8,1016.2,0.0
2025-02-09 05:00:00,24.9,63.0,50.4,1015.3,0.0
2025-02-09 06:00:00,25.3,61.0,50.8,1014.1,0.0
2025-02-09 07:00:00,23.9,67.0,48.2,1013.1,0.0
2025-02-09 08:00:00,23.7,67.0,49.0,1012.7,0.0
2025-02-09 09:00:00,23.5,67.0,48.6,1012.8,0.0
2025-02-09 10:00:00,23.1,69.0,47.9,1013.4,0.0
2025-02-09 11:00:00,22.8,71.0,47.2,1013.6,0.0
2025-02-09 12:00:00,22.6,72.0,44.6,1014.2,0.0
2025-02-09 13:00:00,22.6,71.0,45.7,1014.8,0.0
2025-02-09 14:00:00,22.4,72.0,42.1,1015.2,0.0
2025-02-09 15:00:00,22.4,72.0,41.0,1015.4,0.0
2025-02-09 16:00:00,22.6,71.0,41.8,1015.2,0.0
2025-02-09 17:00:00,22.5,71.0,40.7,1014.8,0.0
2025-02-09 18:00:00,22.2,72.0,40.3,1014.8,0.0
2025-02-09 19:00:00,22.0,73.0,37.4,1014.0,0.0
2025-02-09 20:00:00,21.8,74.0,35.6,1013.4,0.0
2025-02-09 21:00:00,21.9,74.0,38.5,1013.3,0.0
2025-02-09 22:00:00,22.0,73.0,38.5,1013.2,0.0
2025-02-09 23:00:00,22.2,71.0,36.0,1013.8,0.0
2025-02-10 00:00:00,22.5,69.0,36.7,1014.6,0.0
2025-02-10 01:00:00,23.0,69.0,37.1,1015.1,0.0
2025-02-10 02:00:00,24.0,66.0,33.5,1015.9,0.0
2025-02-10 03:00:00,24.4,65.0,33.1,1015.9,0.1
2025-02-10 04:00:00,25.7,59.0,37.1,1015.6,0.5
2025-02-10 05:00:00,24.9,64.0,38.2,1014.8,0.1
2025-02-10 06:00:00,24.3,67.0,36.0,1013.7,0.3
2025-02-10 07:00:00,24.1,70.0,35.6,1012.6,0.5
2025-02-10 08:00:00,23.9,72.0,35.3,1012.1,0.3
2025-02-10 09:00:00,25.1,62.0,41.0,1012.0,0.0
2025-02-10 10:00:00,24.5,65.0,39.2,1012.2,0.0
2025-02-10 11:00:00,24.0,68.0,38.2,1012.7,0.0
2025-02-10 12:00:00,23.8,69.0,37.8,1013.4,0.0
2025-02-10 13:00:00,23.9,67.0,37.8,1014.0,0.0
2025-02-10 14:00:00,23.6,68.0,36.4,1014.4,0.0
2025-02-10 15:00:00,23.4,69.0,36.4,1014.8,0.0
2025-02-10 16:00:00,23.1,70.0,32.4,1014.2,0.0
2025-02-10 17:00:00,23.0,70.0,30.2,1013.8,0.0
2025-02-10 18:00:00,22.9,69.0,28.4,1013.5,0.0
2025-02-10 19:00:00,22.9,70.0,26.6,1012.6,0.0
2025-02-10 20:00:00,22.8,70.0,26.3,1012.0,0.0
2025-02-10 21:00:00,22.9,70.0,25.6,1011.6,0.0
2025-02-10 22:00:00,22.8,71.0,23.0,1011.9,0.0
2025-02-10 23:00:00,22.9,71.0,24.8,1012.4,0.0
2025-02-11 00:00:00,23.4,71.0,24.8,1012.8,0.0
2025-02-11 01:00:00,24.8,67.0,23.8,1013.4,0.0
2025-02-11 02:00:00,25.4,65.0,27.0,1013.6,0.0
2025-02-11 03:00:00,27.0,61.0,25.6,1013.8,0.0
2025-02-11 04:00:00,27.8,60.0,32.4,1013.1,0.0
2025-02-11 05:00:00,27.5,61.0,34.2,1013.0,0.0
2025-02-11 06:00:00,26.9,65.0,34.6,1012.1,0.0
2025-02-11 07:00:00,26.3,67.0,35.6,1011.1,0.0
2025-02-11 08:00:00,26.4,68.0,36.0,1010.4,0.0
2025-02-11 09:00:00,26.3,68.0,37.4,1010.5,0.0
2025-02-11 10:00:00,25.4,72.0,43.6,1011.3,0.0
2025-02-11 11:00:00,24.9,74.0,40.7,1012.3,0.0
2025-02-11 12:00:00,24.7,75.0,39.2,1012.7,0.0
2025-02-11 13:00:00,24.8,75.0,37.1,1012.8,0.0
2025-02-11 14:00:00,24.4,77.0,35.6,1013.6,0.0
2025-02-11 15:00:00,23.7,80.0,31.7,1013.9,0.0
2025-02-11 16:00:00,23.6,80.0,28.1,1014.0,0.0
2025-02-11 17:00:00,23.3,81.0,27.0,1013.7,0.0
2025-02-11 18:00:00,23.0,82.0,25.9,1012.8,0.0
2025-02-11 19:00:00,22.7,83.0,22.0,1011.9,0.0
2025-02-11 20:00:00,22.9,82.0,21.2,1010.6,0.0
2025-02-11 21:00:00,22.5,84.0,19.1,1010.4,0.0
2025-02-11 22:00:00,22.3,84.0,18.4,1010.5,0.0
2025-02-11 23:00:00,22.4,83.0,17.6,1011.2,0.0
2025-02-12 00:00:00,23.2,80.0,16.9,1012.1,0.0
2025-02-12 01:00:00,25.3,73.0,16.9,1012.8,0.0
2025-02-12 02:00:00,27.0,66.0,17.3,1013.1,0.0
2025-02-12 03:00:00,28.6,63.0,18.0,1013.1,0.0
2025-02-12 04:00:00,29.7,59.0,22.3,1012.3,0.0
2025-02-12 05:00:00,29.3,62.0,28.1,1011.5,0.0
2025-02-12 06:00:00,29.9,61.0,32.4,1010.3,0.0
2025-02-12 07:00:00,29.5,62.0,42.8,1009.3,0.0
2025-02-12 08:00:00,28.9,64.0,42.5,1008.5,0.0
2025-02-12 09:00:00,28.1,67.0,41.8,1008.8,0.0
2025-02-12 10:00:00,26.8,72.0,41.4,1009.6,0.0
2025-02-12 11:00:00,26.0,76.0,35.6,1010.9,0.0
2025-02-12 12:00:00,25.4,79.0,40.7,1011.7,0.0
2025-02-12 13:00:00,25.2,80.0,41.0,1012.6,0.0
2025-02-12 14:00:00,25.0,83.0,33.5,1013.3,0.4
2025-02-12 15:00:00,24.7,91.0,27.4,1013.4,0.5
2025-02-12 16:00:00,23.8,91.0,17.3,1013.8,0.0
2025-02-12 17:00:00,23.4,93.0,16.6,1013.3,0.0
2025-02-12 18:00:00,22.9,94.0,15.5,1012.8,0.0
2025-02-12 19:00:00,22.6,95.0,15.1,1012.4,0.0
2025-02-12 20:00:00,22.4,96.0,14.4,1012.1,0.0
2025-02-12 21:00:00,22.1,96.0,12.6,1011.8,0.0
2025-02-12 22:00:00,22.0,95.0,10.1,1011.9,0.0
2025-02-12 23:00:00,21.8,94.0,9.4,1012.5,0.0
2025-02-13 00:00:00,22.7,89.0,7.2,1013.2,0.0
2025-02-13 01:00:00,24.9,81.0,5.4,1013.8,0.0
2025-02-13 02:00:00,26.6,75.0,5.4,1014.5,0.0
2025-02-13 03:00:00,27.5,70.0,12.6,1014.3,0.0
2025-02-13 04:00:00,27.8,69.0,15.5,1013.4,0.0
2025-02-13 05:00:00,27.4,67.0,15.1,1012.7,0.0
2025-02-13 06:00:00,27.5,68.0,23.0,1011.7,0.0
2025-02-13 07:00:00,28.9,67.0,38.9,1010.1,0.0
2025-02-13 08:00:00,28.6,67.0,41.0,1009.2,0.0
2025-02-13 09:00:00,27.9,70.0,42.8,1009.3,0.0
2025-02-13 10:00:00,26.7,73.0,41.4,1009.8,0.0
2025-02-13 11:00:00,25.8,77.0,39.6,1010.7,0.0
2025-02-13 12:00:00,25.4,79.0,38.5,1011.5,0.0
2025-02-13 13:00:00,25.1,81.0,37.4,1012.4,0.0
2025-02-13 14:00:00,24.8,83.0,31.3,1013.1,0.0
2025-02-13 15:00:00,24.4,84.0,28.8,1013.3,0.0
2025-02-13 16:00:00,23.9,86.0,26.6,1013.1,0.0
2025-02-13 17:00:00,23.6,87.0,28.1,1012.7,0.0
2025-02-13 18:00:00,23.3,87.0,25.9,1012.2,0.0
2025-02-13 19:00:00,22.9,88.0,22.7,1011.9,0.0
2025-02-13 20:00:00,22.8,88.0,18.4,1011.6,0.0
2025-02-13 21:00:00,22.7,85.0,14.0,1011.4,0.0
2025-02-13 22:00:00,22.7,83.0,12.6,1011.5,0.0
2025-02-13 23:00:00,22.3,87.0,18.0,1012.0,0.0
2025-02-14 00:00:00,23.5,78.0,16.6,1012.3,0.0
2025-02-14 01:00:00,25.8,69.0,14.4,1012.5,0.0
2025-02-14 02:00:00,27.5,63.0,13.7,1012.9,0.0
2025-02-14 03:00:00,29.1,59.0,14.8,1012.9,0.0
2025-02-14 04:00:00,30.1,56.0,19.8,1012.7,0.0
2025-02-14 05:00:00,29.8,59.0,24.8,1011.8,0.0
2025-02-14 06:00:00,29.3,62.0,33.1,1010.8,0.0
2025-02-14 07:00:00,29.4,63.0,35.6,1009.7,0.0
2025-02-14 08:00:00,28.9,65.0,37.1,1009.1,0.0
2025-02-14 09:00:00,28.3,67.0,40.3,1009.3,0.0
2025-02-14 10:00:00,27.4,70.0,39.2,1009.7,0.0
2025-02-14 11:00:00,26.5,73.0,37.8,1010.1,0.0
2025-02-14 12:00:00,25.9,76.0,36.4,1010.5,0.0
2025-02-14 13:00:00,25.5,78.0,38.2,1011.4,0.0
2025-02-14 14:00:00,25.0,79.0,33.8,1012.1,0.0
2025-02-14 15:00:00,24.6,82.0,33.1,1012.6,0.0
2025-02-14 16:00:00,24.4,83.0,30.2,1012.7,0.0
2025-02-14 17:00:00,24.6,83.0,26.3,1012.3,0.0
2025-02-14 18:00:00,24.6,83.0,24.1,1011.9,0.0
2025-02-14 19:00:00,24.1,85.0,22.7,1011.0,0.1
2025-02-14 20:00:00,23.2,96.0,22.3,1010.6,1.4
2025-02-14 21:00:00,23.1,97.0,19.8,1010.4,2.5
2025-02-14 22:00:00,23.2,97.0,19.1,1010.8,1.9
2025-02-14 23:00:00,23.2,98.0,20.5,1011.6,1.5
2025-02-15 00:00:00,24.4,87.0,22.7,1012.2,2.6
2025-02-15 01:00:00,25.7,81.0,24.5,1012.7,0.0
2025-02-15 02:00:00,26.9,73.0,25.9,1013.2,0.0
2025-02-15 03:00:00,27.4,71.0,28.1,1013.3,0.1
2025-02-15 04:00:00,28.0,69.0,30.2,1012.5,0.2
2025-02-15 05:00:00,28.0,70.0,28.8,1012.1,0.0
2025-02-15 06:00:00,27.5,72.0,28.8,1011.3,0.0
2025-02-15 07:00:00,27.2,74.0,28.1,1010.4,0.0
2025-02-15 08:00:00,26.9,76.0,25.6,1009.8,0.0
2025-02-15 09:00:00,26.4,79.0,24.1,1009.4,0.0
2025-02-15 10:00:00,26.0,79.0,27.0,1009.8,0.0
2025-02-15 11:00:00,25.2,83.0,25.2,1010.4,0.0
2025-02-15 12:00:00,24.7,87.0,24.5,1011.1,0.0
2025-02-15 13:00:00,24.5,88.0,23.8,1011.7,0.0
2025-02-15 14:00:00,24.3,89.0,23.0,1012.5,0.0
2025-02-15 15:00:00,23.9,91.0,23.0,1012.8,0.0
2025-02-15 16:00:00,23.7,93.0,20.9,1012.9,0.0
2025-02-15 17:00:00,23.7,93.0,20.2,1012.6,0.0
2025-02-15 18:00:00,23.5,94.0,19.1,1012.2,0.0
2025-02-15 19:00:00,23.2,94.0,17.3,1011.9,0.0
2025-02-15 20:00:00,23.3,94.0,18.7,1011.1,0.0
2025-02-15 21:00:00,23.3,93.0,21.2,1011.2,0.0
2025-02-15 22:00:00,23.2,92.0,20.9,1011.6,0.0
2025-02-15 23:00:00,23.0,90.0,20.2,1012.5,0.0
2025-02-16 00:00:00,23.9,85.0,20.5,1013.4,0.0
2025-02-16 01:00:00,25.5,77.0,20.9,1014.4,0.0
2025-02-16 02:00:00,27.0,69.0,20.5,1015.1,0.0
2025-02-16 03:00:00,27.3,71.0,23.4,1015.2,0.2
2025-02-16 04:00:00,27.8,68.0,28.8,1014.7,0.4
2025-02-16 05:00:00,28.2,67.0,32.0,1013.7,0.1
2025-02-16 06:00:00,27.8,68.0,32.8,1012.6,0.0
2025-02-16 07:00:00,27.5,71.0,32.0,1012.2,0.0
2025-02-16 08:00:00,26.9,73.0,31.7,1011.7,0.0
2025-02-16 09:00:00,26.6,74.0,31.0,1011.5,0.0
2025-02-16 10:00:00,25.7,78.0,29.9,1012.1,0.0
2025-02-16 11:00:00,24.9,83.0,31.7,1013.0,0.0
2025-02-16 12:00:00,24.6,84.0,30.2,1013.7,0.0
2025-02-16 13:00:00,24.3,86.0,28.4,1014.6,0.0
2025-02-16 14:00:00,24.3,85.0,27.4,1015.1,0.0
2025-02-16 15:00:00,24.2,84.0,26.3,1015.2,0.0
2025-02-16 16:00:00,23.8,84.0,27.4,1015.7,0.0
2025-02-16 17:00:00,23.5,86.0,27.0,1015.1,0.0
2025-02-16 18:00:00,23.2,89.0,26.3,1014.6,0.0
2025-02-16 19:00:00,23.0,89.0,25.9,1014.1,0.0
2025-02-16 20:00:00,22.8,88.0,26.3,1013.8,0.0
2025-02-16 21:00:00,22.6,88.0,26.6,1013.5,0.0
2025-02-16 22:00:00,22.5,88.0,27.4,1013.7,0.0
2025-02-16 23:00:00,22.2,89.0,26.3,1014.5,0.0
2025-02-17 00:00:00,23.0,85.0,27.7,1015.3,0.0
2025-02-17 01:00:00,24.6,77.0,26.6,1015.7,0.0
2025-02-17 02:00:00,26.3,69.0,29.2,1016.8,0.0
2025-02-17 03:00:00,27.0,68.0,31.0,1016.9,0.1
2025-02-17 04:00:00,27.5,65.0,36.0,1016.4,0.0
2025-02-17 05:00:00,27.6,65.0,37.1,1015.4,0.0
2025-02-17 06:00:00,27.7,65.0,36.4,1014.3,0.0
2025-02-17 07:00:00,27.6,66.0,40.0,1013.0,0.0
2025-02-17 08:00:00,27.2,66.0,40.3,1012.5,0.0
2025-02-17 09:00:00,26.6,68.0,41.0,1012.6,0.0
2025-02-17 10:00:00,25.8,71.0,41.4,1013.1,0.0
2025-02-17 11:00:00,24.9,76.0,39.6,1013.7,0.0
2025-02-17 12:00:00,24.5,76.0,37.8,1014.5,0.0
2025-02-17 13:00:00,24.3,77.0,36.0,1015.3,0.0
2025-02-17 14:00:00,24.0,78.0,35.6,1016.0,0.0
2025-02-17 15:00:00,23.9,78.0,34.2,1016.1,0.0
2025-02-17 16:00:00,23.7,78.0,32.4,1015.9,0.0
2025-02-17 17:00:00,23.6,78.0,28.4,1015.7,0.0
2025-02-17 18:00:00,22.9,83.0,25.9,1015.3,0.0
2025-02-17 19:00:00,22.5,86.0,24.8,1014.8,0.0
2025-02-17 20:00:00,22.8,84.0,27.0,1014.6,0.0
2025-02-17 21:00:00,23.0,82.0,27.0,1014.4,0.0
2025-02-17 22:00:00,22.7,83.0,27.7,1014.3,0.0
2025-02-17 23:00:00,22.3,85.0,26.3,1015.0,0.0
2025-02-18 00:00:00,23.3,80.0,26.3,1015.3,0.0
2025-02-18 01:00:00,24.9,72.0,24.8,1015.6,0.0
2025-02-18 02:00:00,26.6,64.0,23.0,1015.8,0.0
2025-02-18 03:00:00,28.3,59.0,28.4,1016.1,0.0
2025-02-18 04:00:00,28.0,61.0,33.5,1015.5,0.0
2025-02-18 05:00:00,28.3,61.0,37.1,1014.9,0.0
2025-02-18 06:00:00,28.2,61.0,38.5,1014.0,0.0
2025-02-18 07:00:00,27.4,65.0,37.1,1013.2,0.0
2025-02-18 08:00:00,26.9,68.0,37.4,1012.8,0.0
2025-02-18 09:00:00,26.8,69.0,41.4,1012.6,0.0
2025-02-18 10:00:00,25.7,75.0,40.3,1013.1,0.0
2025-02-18 11:00:00,25.1,78.0,37.1,1013.5,0.0
2025-02-18 12:00:00,24.8,80.0,37.1,1014.4,0.0
2025-02-18 13:00:00,24.8,80.0,36.4,1014.9,0.0
2025-02-18 14:00:00,24.3,82.0,36.0,1015.7,0.0
2025-02-18 15:00:00,24.3,82.0,36.7,1016.1,0.0
2025-02-18 16:00:00,24.0,83.0,35.6,1015.9,0.0
2025-02-18 17:00:00,23.8,83.0,35.6,1015.1,0.0
2025-02-18 18:00:00,23.7,82.0,32.0,1014.3,0.0
2025-02-18 19:00:00,23.5,83.0,30.2,1014.2,0.0
2025-02-18 20:00:00,23.5,83.0,29.5,1013.9,0.0
2025-02-18 21:00:00,23.9,81.0,28.8,1013.6,0.0
2025-02-18 22:00:00,24.0,80.0,27.7,1013.6,0.0
2025-02-18 23:00:00,24.0,79.0,28.4,1014.3,0.0
2025-02-19 00:00:00,23.8,86.0,28.4,1015.1,0.0
2025-02-19 01:00:00,24.8,78.0,27.4,1015.6,0.0
2025-02-19 02:00:00,25.3,79.0,24.5,1016.1,0.0
2025-02-19 03:00:00,25.9,76.0,27.7,1016.4,0.2
2025-02-19 04:00:00,26.0,76.0,31.7,1015.9,0.1
2025-02-19 05:00:00,25.3,84.0,32.8,1015.3,0.2
2025-02-19 06:00:00,25.8,79.0,35.6,1014.1,0.4
2025-02-19 07:00:00,25.2,85.0,34.6,1013.2,1.2
2025-02-19 08:00:00,26.1,77.0,35.6,1012.7,0.1
2025-02-19 09:00:00,25.1,83.0,36.0,1012.4,0.8
2025-02-19 10:00:00,25.3,78.0,36.0,1012.9,0.0
2025-02-19 11:00:00,24.7,81.0,35.3,1013.1,0.0
2025-02-19 12:00:00,24.4,83.0,33.8,1013.8,0.0
2025-02-19 13:00:00,24.2,84.0,34.9,1014.6,0.0
2025-02-19 14:00:00,24.0,84.0,32.8,1015.0,0.0
2025-02-19 15:00:00,23.8,83.0,34.6,1015.4,0.0
2025-02-19 16:00:00,23.8,83.0,32.4,1015.6,0.0
2025-02-19 17:00:00,23.7,84.0,33.1,1015.3,0.0
2025-02-19 18:00:00,23.5,85.0,32.0,1014.5,0.0
2025-02-19 19:00:00,23.3,85.0,29.9,1014.2,0.0
2025-02-19 20:00:00,23.2,83.0,29.2,1013.4,0.0
2025-02-19 21:00:00,23.2,82.0,29.9,1013.3,0.0
2025-02-19 22:00:00,23.2,81.0,31.0,1013.7,0.0
2025-02-19 23:00:00,23.3,80.0,29.5,1014.1,0.0
2025-02-20 00:00:00,23.7,78.0,28.8,1014.7,0.0
2025-02-20 01:00:00,24.8,73.0,27.7,1015.9,0.0
2025-02-20 02:00:00,26.3,66.0,29.9,1016.4,0.0
2025-02-20 03:00:00,26.9,65.0,32.0,1016.2,0.0
2025-02-20 04:00:00,27.8,63.0,33.5,1015.6,0.0
2025-02-20 05:00:00,27.9,62.0,36.4,1014.7,0.0
2025-02-20 06:00:00,27.0,68.0,36.0,1013.8,0.0
2025-02-20 07:00:00,26.9,69.0,37.8,1012.8,0.0
2025-02-20 08:00:00,26.9,69.0,37.4,1012.6,0.0
2025-02-20 09:00:00,26.4,72.0,36.7,1012.3,0.0
2025-02-20 10:00:00,26.0,73.0,35.3,1012.5,0.0
2025-02-20 11:00:00,25.1,78.0,35.3,1013.5,0.0
2025-02-20 12:00:00,24.6,81.0,36.4,1014.1,0.0
2025-02-20 13:00:00,24.5,83.0,33.8,1014.5,0.0
2025-02-20 14:00:00,24.5,82.0,34.2,1015.2,0.0
2025-02-20 15:00:00,24.4,83.0,32.8,1015.3,0.0
2025-02-20 16:00:00,24.2,83.0,31.3,1015.2,0.2
2025-02-20 17:00:00,24.0,85.0,31.0,1015.0,0.3
2025-02-20 18:00:00,23.7,90.0,32.8,1014.5,0.5
2025-02-20 19:00:00,23.7,90.0,32.0,1014.0,0.0
2025-02-20 20:00:00,23.7,90.0,33.8,1013.9,0.0
2025-02-20 21:00:00,24.0,86.0,33.8,1013.8,0.0
2025-02-20 22:00:00,24.0,86.0,34.6,1013.9,0.0
2025-02-20 23:00:00,23.8,87.0,34.6,1014.5,0.2
2025-02-21 00:00:00,24.2,87.0,32.4,1015.2,0.0
2025-02-21 01:00:00,24.8,82.0,33.5,1015.7,0.0
2025-02-21 02:00:00,25.7,78.0,33.5,1016.3,0.0
2025-02-21 03:00:00,26.4,74.0,34.2,1016.5,0.1
2025-02-21 04:00:00,27.6,69.0,34.6,1016.1,0.1
2025-02-21 05:00:00,27.6,68.0,35.3,1015.5,0.0
2025-02-21 06:00:00,27.2,70.0,36.4,1014.4,0.0
2025-02-21 07:00:00,27.1,70.0,37.8,1013.5,0.0
2025-02-21 08:00:00,27.4,68.0,36.0,1012.9,0.0
2025-02-21 09:00:00,26.9,70.0,37.4,1012.5,0.0
2025-02-21 10:00:00,26.1,74.0,36.7,1012.9,0.0
2025-02-21 11:00:00,25.1,80.0,36.7,1013.5,0.0
2025-02-21 12:00:00,24.9,81.0,35.3,1014.2,0.0
2025-02-21 13:00:00,24.8,81.0,34.2,1014.8,0.0
2025-02-21 14:00:00,24.6,83.0,34.6,1015.6,0.0
2025-02-21 15:00:00,24.6,82.0,34.2,1015.8,0.0
2025-02-21 16:00:00,24.6,81.0,34.2,1015.7,0.0
2025-02-21 17:00:00,24.5,82.0,32.4,1015.5,0.0
2025-02-21 18:00:00,24.2,84.0,31.7,1014.9,0.1
