date,temperature_mean,temperature_max,temperature_min,humidity,wind_speed,wind_direction,pressure,rain,temp_diff,pressure_change,wind_pressure_ratio
2024-12-25,19.922222222222224,20.7,19.4,80.88888888888889,15.511111111111111,47.0,1015.2444444444445,0.0,1.3000000000000007,0.0,0.015278203388346538
2024-12-26,22.412499999999998,26.6,19.8,77.0,14.512500000000001,45.916666666666664,1015.6416666666668,0.0,6.800000000000001,0.3972222222222399,0.014288996283137918
2024-12-27,22.412499999999998,27.3,19.4,76.0,17.766666666666666,48.333333333333336,1016.3874999999999,0.8,7.900000000000002,0.7458333333331666,0.017480209729720867
2024-12-28,20.25,25.8,16.8,76.0,20.40416666666667,49.583333333333336,1017.0458333333332,0.0,9.0,0.658333333333303,0.020062189920972102
2024-12-29,19.108333333333334,25.0,15.0,76.04166666666667,16.037499999999998,42.708333333333336,1016.5541666666667,0.0,10.0,-0.49166666666656056,0.015776335906022385
2024-12-30,20.495833333333334,27.6,14.4,73.58333333333333,14.025,53.583333333333336,1015.5625,0.0,13.200000000000001,-0.9916666666666742,0.013810080620345867
2024-12-31,18.912499999999998,24.6,16.1,74.08333333333333,15.045833333333334,28.25,1014.6416666666668,0.0,8.5,-0.9208333333332348,0.014828716213441527
2025-01-01,20.041666666666668,25.1,17.0,75.25,10.950000000000001,54.291666666666664,1013.3125,0.0,8.100000000000001,-1.3291666666667652,0.010806143218404984
2025-01-02,20.695833333333333,26.4,17.8,75.33333333333333,12.950000000000001,27.291666666666668,1013.525,0.9,8.599999999999998,0.21249999999997726,0.012777188525196716
2025-01-03,19.3,25.6,14.8,73.54166666666667,18.554166666666667,37.125,1014.3000000000001,0.0,10.8,0.775000000000091,0.01829258273357652
2025-01-04,18.208333333333332,25.4,13.6,71.08333333333333,14.429166666666667,45.166666666666664,1014.85,0.0,11.799999999999999,0.5499999999999545,0.014218028936952915
2025-01-05,17.962500000000002,25.5,11.6,73.16666666666667,13.762500000000001,40.041666666666664,1015.4208333333332,0.0,13.9,0.5708333333332121,0.013553493830554658
2025-01-06,17.895833333333332,26.0,11.2,74.875,12.383333333333333,59.916666666666664,1015.2624999999999,0.0,14.8,-0.15833333333330302,0.012197173965682111
2025-01-07,18.858333333333334,27.3,12.6,76.83333333333333,12.274999999999999,70.91666666666667,1014.6875,0.0,14.700000000000001,-0.5749999999999318,0.012097320603634122
2025-01-08,19.433333333333334,27.6,13.4,71.5,13.020833333333334,65.45833333333333,1015.2375000000001,0.0,14.200000000000001,0.5500000000000682,0.012825406206265365
2025-01-09,20.208333333333332,28.0,13.8,71.58333333333333,16.666666666666668,60.583333333333336,1016.6333333333333,0.0,14.2,1.3958333333332575,0.01639398013049608
2025-01-10,18.495833333333334,26.0,15.2,69.41666666666667,21.820833333333336,47.5,1019.1708333333332,0.0,10.8,2.537499999999909,0.021410378534838376
2025-01-11,17.0125,22.3,13.2,68.5,26.445833333333336,35.083333333333336,1020.1875,0.0,9.100000000000001,1.0166666666667652,0.025922522412138296
2025-01-12,15.450000000000001,21.7,11.3,67.58333333333333,19.425,39.166666666666664,1018.5916666666667,0.0,10.399999999999999,-1.595833333333303,0.019070448576874933
2025-01-13,17.945833333333333,25.8,12.2,72.91666666666667,13.666666666666666,52.166666666666664,1016.1291666666666,0.0,13.600000000000001,-2.462500000000091,0.01344973367067015
2025-01-14,21.78333333333333,29.8,15.2,76.25,13.645833333333334,51.5,1015.4791666666666,0.6000000000000001,14.600000000000001,-0.6499999999999773,0.013437826970026467
2025-01-15,21.745833333333334,27.2,17.7,72.5,19.283333333333335,49.916666666666664,1016.0041666666666,0.2,9.5,0.5249999999999773,0.01897958095644293
2025-01-16,19.095833333333335,23.7,15.7,72.33333333333333,22.474999999999998,43.291666666666664,1017.2375000000001,0.0,8.0,1.2333333333334622,0.022094152053969692
2025-01-17,17.379166666666666,24.0,12.5,76.41666666666667,15.1625,62.458333333333336,1015.7708333333334,0.0,11.5,-1.466666666666697,0.014927087392579527
2025-01-18,17.620833333333334,25.7,11.7,76.5,12.549999999999999,70.33333333333333,1014.6999999999999,0.0,14.0,-1.0708333333334394,0.012368187641667487
2025-01-19,17.854166666666668,27.2,11.7,71.20833333333333,12.320833333333333,77.375,1013.4499999999999,0.0,15.5,-1.25,0.012157317414113506
2025-01-20,17.6875,26.2,11.2,74.66666666666667,11.641666666666666,90.625,1013.4041666666667,0.0,15.0,-0.045833333333234805,0.011487683837889619
2025-01-21,17.870833333333334,26.7,11.7,74.95833333333333,10.104166666666666,90.83333333333333,1013.5041666666666,0.0,15.0,0.09999999999990905,0.009969536385724447
2025-01-22,18.970833333333335,28.8,11.6,73.625,10.066666666666666,83.0,1013.6750000000001,0.0,17.200000000000003,0.17083333333346218,0.009930862127078862
2025-01-23,19.829166666666666,28.7,12.6,70.875,9.408333333333333,89.29166666666667,1013.125,0.0,16.1,-0.5500000000000682,0.009286448694221674
2025-01-24,21.258333333333333,29.9,13.6,69.20833333333333,7.858333333333333,85.66666666666667,1011.8125,0.0,16.299999999999997,-1.3125,0.007766590483249944
2025-01-25,21.47083333333333,29.7,15.0,71.625,10.804166666666667,96.16666666666667,1012.3041666666667,0.0,14.7,0.49166666666667425,0.01067284618835742
2025-01-26,20.379166666666666,27.2,15.0,66.54166666666667,17.5,66.58333333333333,1014.5083333333333,0.0,12.2,2.2041666666666515,0.017249735093353924
2025-01-27,17.254166666666666,24.4,12.4,71.5,18.891666666666666,53.083333333333336,1015.9166666666666,0.0,11.999999999999998,1.408333333333303,0.018595685341645476
