date,temperature_mean,temperature_max,temperature_min,humidity,wind_speed,wind_direction,pressure,rain,temp_diff,pressure_change,wind_pressure_ratio
2024-12-25,18.12222222222222,18.9,17.2,75.77777777777777,10.511111111111111,302.22222222222223,1020.8333333333334,0.0,1.6999999999999993,0.0,0.010296598639455782
2024-12-26,19.1125,21.1,16.8,71.70833333333333,12.816666666666668,97.0,1021.9666666666667,0.2,4.300000000000001,1.1333333333333258,0.012541178772954109
2024-12-27,16.858333333333334,19.0,14.4,72.16666666666667,21.325,153.33333333333334,1025.05,1.1,4.6,3.0833333333332575,0.020803863226184088
2024-12-28,16.5125,20.7,13.3,64.08333333333333,14.370833333333332,95.45833333333333,1024.6708333333333,0.0,7.399999999999999,-0.37916666666660603,0.01402482911178793
2024-12-29,16.529166666666665,21.7,11.9,73.95833333333333,10.704166666666666,165.29166666666666,1020.1291666666666,0.0,9.799999999999999,-4.5416666666667425,0.010492952281369598
2024-12-30,18.283333333333335,21.8,12.5,85.16666666666667,15.129166666666668,93.83333333333333,1020.3000000000001,0.2,9.3,0.17083333333346218,0.014828155117775818
2024-12-31,16.766666666666666,22.3,11.1,80.875,10.0875,198.45833333333334,1019.6416666666668,0.0,11.200000000000001,-0.658333333333303,0.009893181428116085
2025-01-01,17.275000000000002,24.5,11.9,79.79166666666667,10.241666666666667,229.08333333333334,1016.9250000000001,0.0,12.6,-2.716666666666697,0.010071211413493292
2025-01-02,17.783333333333335,24.0,12.9,81.45833333333333,11.799999999999999,185.08333333333334,1018.8416666666667,0.0,11.1,1.9166666666666288,0.011581779962539156
2025-01-03,17.870833333333334,25.6,12.3,73.125,13.9,208.5,1019.1666666666666,0.0,13.3,0.3249999999999318,0.013638593622240394
2025-01-04,17.804166666666667,23.6,12.5,77.29166666666667,12.554166666666667,186.16666666666666,1019.4458333333333,0.0,11.100000000000001,0.279166666666697,0.012314697118941256
2025-01-05,17.724999999999998,24.8,11.8,71.29166666666667,11.354166666666666,194.45833333333334,1019.1791666666667,0.0,13.0,-0.2666666666666515,0.011140501138579657
2025-01-06,17.833333333333332,23.6,12.0,80.16666666666667,10.579166666666667,182.75,1017.5041666666666,0.0,11.600000000000001,-1.6750000000000682,0.010397172820750122
2025-01-07,18.904166666666665,24.0,15.0,84.91666666666667,10.891666666666666,191.70833333333334,1016.9458333333333,0.6000000000000001,9.0,-0.5583333333332803,0.010710173845706302
2025-01-08,19.375,22.8,17.2,85.16666666666667,15.495833333333332,99.45833333333333,1018.1666666666666,3.0,5.600000000000001,1.220833333333303,0.015219348502209854
2025-01-09,18.679166666666667,22.5,14.6,62.208333333333336,25.162499999999998,48.0,1022.5833333333334,0.0,7.9,4.4166666666667425,0.0246067965121017
2025-01-10,15.691666666666668,19.2,13.0,56.458333333333336,19.866666666666667,67.95833333333333,1027.7625,0.0,6.199999999999999,5.179166666666674,0.019330017067821278
2025-01-11,13.487499999999999,18.0,9.3,49.25,20.104166666666668,180.54166666666666,1029.45,0.0,8.7,1.6875,0.01952903654054754
2025-01-12,13.120833333333332,19.5,7.6,57.666666666666664,14.0875,172.5,1024.7291666666667,0.0,11.9,-4.720833333333303,0.013747534917762823
2025-01-13,15.433333333333332,20.5,7.9,71.25,10.958333333333334,172.20833333333334,1020.6750000000001,0.0,12.6,-4.054166666666674,0.010736359108759726
2025-01-14,18.591666666666665,23.0,13.7,75.45833333333333,17.433333333333334,196.70833333333334,1021.3916666666668,0.4,9.3,0.716666666666697,0.017068215751384955
2025-01-15,17.525000000000002,21.2,13.4,63.666666666666664,17.224999999999998,42.291666666666664,1024.8708333333334,1.1,7.799999999999999,3.4791666666666288,0.01680699600356142
2025-01-16,15.804166666666667,21.5,11.0,68.79166666666667,14.483333333333334,150.625,1023.9791666666666,0.0,10.5,-0.8916666666667652,0.014144167972167405
2025-01-17,15.883333333333333,21.4,10.6,76.66666666666667,11.420833333333334,175.58333333333334,1019.4708333333333,0.0,10.799999999999999,-4.508333333333326,0.011202707286868598
2025-01-18,17.3875,22.5,11.2,80.5,11.495833333333332,139.91666666666666,1018.0666666666666,0.0,11.3,-1.404166666666697,0.011291827647174383
2025-01-19,17.204166666666666,23.1,12.6,79.75,9.875,150.83333333333334,1016.0,0.0,10.500000000000002,-2.066666666666606,0.009719488188976378
2025-01-20,16.808333333333334,24.1,10.4,80.0,7.895833333333333,197.75,1015.6791666666667,0.0,13.700000000000001,-0.32083333333332575,0.0077739443639928945
2025-01-21,17.629166666666666,24.1,10.7,81.83333333333333,8.854166666666666,202.83333333333334,1014.8916666666668,0.0,13.400000000000002,-0.787499999999909,0.008724248072454366
2025-01-22,18.9875,23.2,14.9,88.54166666666667,10.420833333333333,145.91666666666666,1015.1291666666666,1.7,8.299999999999999,0.23749999999984084,0.010265524502218518
2025-01-23,19.333333333333332,23.4,16.0,88.25,13.770833333333334,158.83333333333334,1013.0708333333333,1.3,7.399999999999999,-2.0583333333332803,0.013593159412183255
2025-01-24,20.629166666666666,26.0,17.9,88.08333333333333,12.791666666666666,165.58333333333334,1010.35,0.0,8.100000000000001,-2.720833333333303,0.012660629154913313
2025-01-25,21.108333333333334,24.7,14.9,88.08333333333333,17.183333333333334,98.625,1014.1083333333332,7.7,9.799999999999999,3.758333333333212,0.016944277813843032
2025-01-26,13.799999999999999,15.2,12.5,59.125,32.675000000000004,93.41666666666667,1024.9041666666667,1.0,2.6999999999999993,10.795833333333462,0.03188102952715092
