date,temperature_mean,temperature_max,temperature_min,humidity,wind_speed,wind_direction,pressure,rain,temp_diff,pressure_change,wind_pressure_ratio
2024-12-25,17.188888888888886,18.7,16.2,84.11111111111111,9.933333333333334,174.88888888888889,1020.9111111111112,0.0,2.5,0.0,0.009729870921399186
2024-12-26,20.941666666666666,26.8,16.5,77.875,12.891666666666666,142.125,1021.7583333333333,0.0,10.3,0.8472222222221717,0.012617138755902814
2024-12-27,20.0,25.1,15.5,79.20833333333333,16.708333333333332,134.75,1024.4708333333333,0.0,9.600000000000001,2.7124999999999773,0.01630923281531522
2024-12-28,17.875,22.5,14.6,71.58333333333333,14.066666666666668,146.83333333333334,1024.1833333333334,0.0,7.9,-0.28749999999990905,0.013734520186815513
2024-12-29,19.6125,25.5,14.7,71.75,7.954166666666667,178.41666666666666,1018.9041666666667,0.0,10.8,-5.279166666666697,0.007806589595848481
2024-12-30,20.008333333333333,25.6,16.3,80.0,13.6875,138.0,1019.8125,0.0,9.3,0.908333333333303,0.013421584850156279
2024-12-31,18.425,22.6,14.8,81.79166666666667,11.6625,156.75,1019.7291666666666,0.0,7.800000000000001,-0.08333333333337123,0.011436860277442949
2025-01-01,20.4875,25.9,14.8,78.875,8.254166666666666,206.375,1016.4958333333334,0.0,11.099999999999998,-3.233333333333235,0.008120216921695858
2025-01-02,20.858333333333334,25.4,17.5,74.08333333333333,14.245833333333332,144.29166666666666,1018.8958333333334,0.0,7.899999999999999,2.3999999999999773,0.01398163862023841
2025-01-03,20.6375,26.0,16.8,66.58333333333333,12.266666666666666,148.45833333333334,1019.2958333333332,0.0,9.2,0.3999999999998636,0.012034451888763077
2025-01-04,20.483333333333334,25.6,16.6,65.95833333333333,11.216666666666667,147.125,1018.975,0.0,9.0,-0.32083333333321207,0.011007793779696918
2025-01-05,19.591666666666665,24.0,16.3,68.58333333333333,8.995833333333334,148.29166666666666,1019.3625000000001,0.0,7.699999999999999,0.3875000000000455,0.00882496004447224
2025-01-06,20.279166666666665,25.9,15.9,67.125,9.470833333333333,172.16666666666666,1016.7791666666667,0.0,9.999999999999998,-2.5833333333333712,0.009314543062857799
2025-01-07,20.466666666666665,25.6,16.1,74.0,12.170833333333334,141.54166666666666,1016.4250000000001,0.0,9.5,-0.35416666666662877,0.011974157791606202
2025-01-08,20.858333333333334,25.1,18.1,79.29166666666667,13.095833333333333,144.45833333333334,1017.8166666666666,0.0,7.0,1.3916666666665378,0.012866593525356565
2025-01-09,19.25,23.9,15.2,80.20833333333333,18.770833333333332,137.66666666666666,1022.0541666666667,1.0,8.7,4.237500000000068,0.018365791115115392
2025-01-10,16.366666666666667,20.9,13.4,63.75,19.770833333333332,137.41666666666666,1026.8666666666666,0.0,7.499999999999998,4.812499999999886,0.01925355450236967
2025-01-11,14.304166666666667,18.5,10.8,63.708333333333336,13.35,149.5,1029.2208333333333,0.0,7.699999999999999,2.3541666666667425,0.012970977236015918
2025-01-12,15.508333333333333,21.1,10.8,58.75,10.591666666666667,154.04166666666666,1023.7041666666668,0.0,10.3,-5.516666666666538,0.010346413555348427
2025-01-13,16.8625,22.6,12.2,59.375,10.341666666666667,160.0,1019.6875,0.0,10.400000000000002,-4.016666666666765,0.010141996118091736
2025-01-14,19.0625,24.8,12.9,70.58333333333333,10.075000000000001,123.66666666666667,1021.2916666666666,0.0,11.9,1.6041666666666288,0.009864958590020808
2025-01-15,18.462500000000002,23.1,15.0,68.33333333333333,16.158333333333335,137.79166666666666,1024.7958333333333,0.0,8.100000000000001,3.5041666666667197,0.015767368296937197
2025-01-16,18.358333333333334,23.8,14.6,59.791666666666664,13.145833333333334,146.58333333333334,1023.2708333333334,0.0,9.200000000000001,-1.5249999999999773,0.012846875827106705
2025-01-17,19.408333333333335,24.6,14.5,60.208333333333336,7.2625,168.25,1018.0124999999999,0.0,10.100000000000001,-5.258333333333439,0.007133998845790204
2025-01-18,19.179166666666667,25.7,15.4,76.66666666666667,13.691666666666668,135.625,1017.2541666666666,0.0,10.299999999999999,-0.7583333333333258,0.013459435326307341
2025-01-19,19.329166666666666,23.0,16.1,75.75,8.041666666666666,180.70833333333334,1015.4958333333334,0.0,6.899999999999999,-1.758333333333212,0.007918955846692296
2025-01-20,20.220833333333335,25.1,16.1,74.0,13.633333333333333,153.625,1014.8833333333333,0.0,9.0,-0.6125000000000682,0.013433399569737079
2025-01-21,21.125,26.2,17.0,72.41666666666667,11.345833333333333,159.125,1013.7291666666666,0.0,9.2,-1.154166666666697,0.011192174109620008
2025-01-22,21.579166666666666,28.3,16.8,78.91666666666667,13.654166666666667,142.75,1014.0875,0.0,11.5,0.3583333333333485,0.013464485724029402
2025-01-23,23.349999999999998,29.1,18.0,75.375,6.6499999999999995,218.41666666666666,1012.1708333333332,0.0,11.100000000000001,-1.9166666666667425,0.006570037172578739
2025-01-24,25.55,31.9,20.5,60.916666666666664,6.820833333333333,250.625,1009.75,0.0,11.399999999999999,-2.420833333333235,0.00675497235289263
2025-01-25,25.025000000000002,31.7,17.1,70.875,15.629166666666668,144.79166666666666,1013.2624999999999,0.0,14.599999999999998,3.512499999999932,0.015424597936533396
2025-01-26,14.820833333333333,18.9,11.8,68.95833333333333,16.7,138.25,1023.8083333333334,2.3000000000000003,7.099999999999998,10.545833333333462,0.01631164687400799
2025-01-27,14.033333333333333,17.0,11.6,64.45833333333333,14.554166666666667,129.16666666666666,1022.5458333333332,1.6,5.4,-1.2625000000001592,0.014233265827530145
