date,temperature_mean,temperature_max,temperature_min,humidity,wind_speed,wind_direction,pressure,rain,temp_diff,pressure_change,wind_pressure_ratio
2024-12-25,19.477777777777778,20.2,19.0,91.33333333333333,29.599999999999998,322.6666666666667,1018.9222222222221,3.0,1.1999999999999993,0.0,0.02905030369780705
2024-12-26,19.691666666666666,21.1,18.9,92.20833333333333,31.004166666666666,315.7083333333333,1019.8000000000001,9.2,2.200000000000003,0.8777777777779647,0.030402203046348955
2024-12-27,19.8,20.8,18.8,92.79166666666667,42.34583333333333,335.8333333333333,1021.8541666666666,22.6,2.0,2.0541666666665606,0.04144019246060062
2024-12-28,18.383333333333333,19.4,17.0,84.91666666666667,42.204166666666666,340.5,1022.6625,9.4,2.3999999999999986,0.808333333333394,0.041268909993929244
2024-12-29,19.099999999999998,20.9,17.3,84.5,15.783333333333333,240.91666666666666,1019.3249999999999,3.7,3.599999999999998,-3.337500000000091,0.0154841030420458
2024-12-30,20.154166666666665,22.3,18.5,86.66666666666667,20.295833333333334,126.79166666666667,1018.85,3.1,3.8000000000000007,-0.47499999999990905,0.01992033501823952
2024-12-31,19.558333333333334,22.1,16.5,82.16666666666667,27.15833333333333,178.5,1018.4083333333333,2.7,5.600000000000001,-0.4416666666667197,0.02666743038565081
2025-01-01,20.095833333333335,21.9,17.3,72.83333333333333,19.066666666666666,268.5833333333333,1016.2291666666666,0.0,4.599999999999998,-2.1791666666666742,0.01876217224625351
2025-01-02,20.575,22.4,18.8,80.25,30.5625,336.4166666666667,1017.3333333333334,2.3,3.599999999999998,1.1041666666667425,0.030041775884665792
2025-01-03,19.729166666666668,22.6,16.8,82.33333333333333,26.504166666666666,329.8333333333333,1018.1374999999999,0.5,5.800000000000001,0.8041666666665606,0.026032011065957858
2025-01-04,20.55,22.4,17.7,76.5,19.304166666666667,120.79166666666667,1017.9333333333334,0.30000000000000004,4.699999999999999,-0.20416666666653782,0.018964077542733642
2025-01-05,19.579166666666666,22.6,15.7,72.33333333333333,25.054166666666664,118.95833333333333,1018.3208333333333,0.6000000000000001,6.900000000000002,0.3874999999999318,0.02460341166217261
2025-01-06,19.520833333333332,22.9,16.8,78.04166666666667,15.579166666666666,206.04166666666666,1016.775,0.0,6.099999999999998,-1.5458333333333485,0.015322137804987992
2025-01-07,19.983333333333334,21.9,17.7,87.54166666666667,12.0375,172.375,1016.1958333333333,1.5,4.199999999999999,-0.5791666666666515,0.011845649829634215
2025-01-08,20.970833333333335,22.5,18.9,86.875,17.075,95.5,1016.9833333333332,6.9,3.6000000000000014,0.787499999999909,0.016789852341074094
2025-01-09,20.7375,21.9,19.3,86.66666666666667,27.854166666666668,29.041666666666668,1019.9666666666667,14.1,2.599999999999998,2.983333333333462,0.027308898983626918
2025-01-10,18.912499999999998,19.7,18.2,81.33333333333333,41.28333333333333,14.875,1024.6541666666667,8.6,1.5,4.6875,0.04029001655029949
